NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
HALLMARK_MYC_TARGETS_V2%MSIGDB_C2%HALLMARK_MYC_TARGETS_V2	HALLMARK_MYC_TARGETS_V2%MSIGDB_C2%HALLMARK_MYC_TARGETS_V2		44	-0.75668776	-2.0768673	0.0	4.17581E-4	0.01	1220	tags=45%, list=10%, signal=50%	
EUKARYOTIC TRANSLATION INITIATION%REACTOME DATABASE ID RELEASE 79%72613	EUKARYOTIC TRANSLATION INITIATION%REACTOME DATABASE ID RELEASE 79%72613		114	-0.6586783	-2.0753453	0.0	4.4267456E-4	0.011	851	tags=32%, list=7%, signal=35%	
RESPIRATORY ELECTRON TRANSPORT%REACTOME%R-HSA-611105.3	RESPIRATORY ELECTRON TRANSPORT%REACTOME%R-HSA-611105.3		99	-0.6626547	-2.0735188	0.0	4.2686475E-4	0.011	1849	tags=33%, list=16%, signal=39%	
ATP METABOLIC PROCESS%GOBP%GO:0046034	ATP METABOLIC PROCESS%GOBP%GO:0046034		146	-0.62650865	-2.0635502	0.0	6.7191094E-4	0.017	1526	tags=30%, list=13%, signal=34%	
THE CITRIC ACID (TCA) CYCLE AND RESPIRATORY ELECTRON TRANSPORT%REACTOME DATABASE ID RELEASE 79%1428517	THE CITRIC ACID (TCA) CYCLE AND RESPIRATORY ELECTRON TRANSPORT%REACTOME DATABASE ID RELEASE 79%1428517		162	-0.60998476	-2.0511582	0.0	9.338197E-4	0.025	1441	tags=26%, list=12%, signal=29%	
ELECTRON TRANSPORT CHAIN%GOBP%GO:0022900	ELECTRON TRANSPORT CHAIN%GOBP%GO:0022900		92	-0.6694629	-2.048087	0.0	9.3760365E-4	0.026	718	tags=18%, list=6%, signal=20%	
AEROBIC RESPIRATION%GOBP%GO:0009060	AEROBIC RESPIRATION%GOBP%GO:0009060		124	-0.6466536	-2.0465004	0.0	9.083035E-4	0.026	641	tags=20%, list=5%, signal=21%	
NUCLEOSIDE TRIPHOSPHATE BIOSYNTHETIC PROCESS%GOBP%GO:0009142	NUCLEOSIDE TRIPHOSPHATE BIOSYNTHETIC PROCESS%GOBP%GO:0009142		85	-0.6723935	-2.043056	0.0	9.459982E-4	0.028	1849	tags=40%, list=16%, signal=47%	
NEGATIVE REGULATION OF CELL-MATRIX ADHESION%GOBP%GO:0001953	NEGATIVE REGULATION OF CELL-MATRIX ADHESION%GOBP%GO:0001953		22	-0.83192873	-2.0360417	0.0	0.0011083942	0.034	496	tags=18%, list=4%, signal=19%	
REGULATION OF EXPRESSION OF SLITS AND ROBOS%REACTOME DATABASE ID RELEASE 79%9010553	REGULATION OF EXPRESSION OF SLITS AND ROBOS%REACTOME DATABASE ID RELEASE 79%9010553		155	-0.6000344	-2.0263424	0.0	0.0012583766	0.04	904	tags=28%, list=8%, signal=30%	
RIBONUCLEOSIDE TRIPHOSPHATE BIOSYNTHETIC PROCESS%GOBP%GO:0009201	RIBONUCLEOSIDE TRIPHOSPHATE BIOSYNTHETIC PROCESS%GOBP%GO:0009201		79	-0.6830834	-2.021364	0.0	0.0015516685	0.051	1849	tags=41%, list=16%, signal=48%	
CELLULAR RESPIRATION%GOBP%GO:0045333	CELLULAR RESPIRATION%GOBP%GO:0045333		138	-0.6159368	-2.011993	0.0	0.0020325696	0.067	641	tags=18%, list=5%, signal=19%	
PURINE NUCLEOSIDE TRIPHOSPHATE BIOSYNTHETIC PROCESS%GOBP%GO:0009145	PURINE NUCLEOSIDE TRIPHOSPHATE BIOSYNTHETIC PROCESS%GOBP%GO:0009145		74	-0.6737702	-2.003345	0.0	0.0026850046	0.092	1849	tags=39%, list=16%, signal=46%	
MITOTIC G1 PHASE AND G1 S TRANSITION%REACTOME DATABASE ID RELEASE 79%453279	MITOTIC G1 PHASE AND G1 S TRANSITION%REACTOME DATABASE ID RELEASE 79%453279		142	-0.60823333	-2.0029442	0.0	0.0027252682	0.095	1138	tags=30%, list=10%, signal=32%	
CYTOPLASMIC TRANSLATION%GOBP%GO:0002181	CYTOPLASMIC TRANSLATION%GOBP%GO:0002181		120	-0.63260365	-1.9930484	0.0	0.0033582135	0.116	851	tags=30%, list=7%, signal=32%	
G1 S TRANSITION%REACTOME%R-HSA-69206.2	G1 S TRANSITION%REACTOME%R-HSA-69206.2		127	-0.61526793	-1.9908049	0.0	0.0034601095	0.123	1138	tags=30%, list=10%, signal=33%	
MITOCHONDRIAL ATP SYNTHESIS COUPLED PROTON TRANSPORT%GOBP%GO:0042776	MITOCHONDRIAL ATP SYNTHESIS COUPLED PROTON TRANSPORT%GOBP%GO:0042776		60	-0.6857147	-1.9902326	0.0	0.0034297367	0.125	1849	tags=42%, list=16%, signal=49%	
ENERGY COUPLED PROTON TRANSPORT, DOWN ELECTROCHEMICAL GRADIENT%GOBP%GO:0015985	ENERGY COUPLED PROTON TRANSPORT, DOWN ELECTROCHEMICAL GRADIENT%GOBP%GO:0015985		66	-0.67831576	-1.9883047	0.0	0.0034732996	0.129	1849	tags=41%, list=16%, signal=48%	
PURINE RIBONUCLEOSIDE TRIPHOSPHATE BIOSYNTHETIC PROCESS%GOBP%GO:0009206	PURINE RIBONUCLEOSIDE TRIPHOSPHATE BIOSYNTHETIC PROCESS%GOBP%GO:0009206		74	-0.6737702	-1.9878429	0.0	0.0034423398	0.131	1849	tags=39%, list=16%, signal=46%	
ATP SYNTHESIS COUPLED PROTON TRANSPORT%GOBP%GO:0015986	ATP SYNTHESIS COUPLED PROTON TRANSPORT%GOBP%GO:0015986		66	-0.67831576	-1.9735193	0.0	0.005153757	0.193	1849	tags=41%, list=16%, signal=48%	
DNA STRAND ELONGATION%REACTOME DATABASE ID RELEASE 79%69190	DNA STRAND ELONGATION%REACTOME DATABASE ID RELEASE 79%69190		32	-0.7828799	-1.9719373	0.0	0.0052523296	0.201	1343	tags=47%, list=11%, signal=53%	
ATP BIOSYNTHETIC PROCESS%GOBP%GO:0006754	ATP BIOSYNTHETIC PROCESS%GOBP%GO:0006754		72	-0.6723216	-1.9690268	0.0	0.0053901533	0.208	1849	tags=39%, list=16%, signal=46%	
SRP-DEPENDENT COTRANSLATIONAL PROTEIN TARGETING TO MEMBRANE%REACTOME%R-HSA-1799339.2	SRP-DEPENDENT COTRANSLATIONAL PROTEIN TARGETING TO MEMBRANE%REACTOME%R-HSA-1799339.2		107	-0.6368552	-1.9674002	0.0	0.0055230646	0.217	851	tags=32%, list=7%, signal=34%	
DNA REPLICATION PRE-INITIATION%REACTOME%R-HSA-69002.2	DNA REPLICATION PRE-INITIATION%REACTOME%R-HSA-69002.2		111	-0.61642694	-1.953769	0.0	0.0072110505	0.275	1118	tags=26%, list=9%, signal=29%	
NEGATIVE REGULATION OF CELL-SUBSTRATE ADHESION%GOBP%GO:0010812	NEGATIVE REGULATION OF CELL-SUBSTRATE ADHESION%GOBP%GO:0010812		37	-0.7362188	-1.9537585	0.0	0.0070668296	0.275	496	tags=14%, list=4%, signal=14%	
ASSEMBLY OF THE PRE-REPLICATIVE COMPLEX%REACTOME%R-HSA-68867.7	ASSEMBLY OF THE PRE-REPLICATIVE COMPLEX%REACTOME%R-HSA-68867.7		95	-0.63009447	-1.9490535	0.0	0.0076015424	0.297	1118	tags=27%, list=9%, signal=30%	
PHASE I - FUNCTIONALIZATION OF COMPOUNDS%REACTOME DATABASE ID RELEASE 79%211945	PHASE I - FUNCTIONALIZATION OF COMPOUNDS%REACTOME DATABASE ID RELEASE 79%211945		36	-0.7347294	-1.9399582	0.0	0.009153739	0.363	591	tags=22%, list=5%, signal=23%	
REGULATION OF KIDNEY DEVELOPMENT%GOBP%GO:0090183	REGULATION OF KIDNEY DEVELOPMENT%GOBP%GO:0090183		18	-0.8304181	-1.9363163	0.0	0.009689939	0.385	838	tags=39%, list=7%, signal=42%	
INFLUENZA VIRAL RNA TRANSCRIPTION AND REPLICATION%REACTOME%R-HSA-168273.3	INFLUENZA VIRAL RNA TRANSCRIPTION AND REPLICATION%REACTOME%R-HSA-168273.3		126	-0.60188425	-1.9337609	0.0	0.009947641	0.397	851	tags=30%, list=7%, signal=32%	
ACTIVATION OF THE PRE-REPLICATIVE COMPLEX%REACTOME DATABASE ID RELEASE 79%68962	ACTIVATION OF THE PRE-REPLICATIVE COMPLEX%REACTOME DATABASE ID RELEASE 79%68962		32	-0.75117075	-1.9300143	0.0	0.010507684	0.424	2071	tags=47%, list=17%, signal=57%	
SELENOAMINO ACID METABOLISM%REACTOME DATABASE ID RELEASE 79%2408522	SELENOAMINO ACID METABOLISM%REACTOME DATABASE ID RELEASE 79%2408522		108	-0.6189375	-1.9280705	0.0	0.010725123	0.436	851	tags=31%, list=7%, signal=33%	
PLURIPOTENT STEM CELL DIFFERENTIATION PATHWAY%WIKIPATHWAYS_20220210%WP2848%HOMO SAPIENS	PLURIPOTENT STEM CELL DIFFERENTIATION PATHWAY%WIKIPATHWAYS_20220210%WP2848%HOMO SAPIENS		15	-0.8718192	-1.9249153	0.0	0.011196775	0.451	826	tags=27%, list=7%, signal=29%	
DNA UNWINDING INVOLVED IN DNA REPLICATION%GOBP%GO:0006268	DNA UNWINDING INVOLVED IN DNA REPLICATION%GOBP%GO:0006268		22	-0.79801446	-1.9199119	0.0	0.011961549	0.483	929	tags=45%, list=8%, signal=49%	
O-GLYCOSYLATION OF TSR DOMAIN-CONTAINING PROTEINS%REACTOME%R-HSA-5173214.1	O-GLYCOSYLATION OF TSR DOMAIN-CONTAINING PROTEINS%REACTOME%R-HSA-5173214.1		19	-0.7930608	-1.914147	0.0	0.013414564	0.524	597	tags=21%, list=5%, signal=22%	
HALLMARK_G2M_CHECKPOINT%MSIGDB_C2%HALLMARK_G2M_CHECKPOINT	HALLMARK_G2M_CHECKPOINT%MSIGDB_C2%HALLMARK_G2M_CHECKPOINT		133	-0.60030574	-1.9101374	0.0	0.014229587	0.554	1138	tags=38%, list=10%, signal=41%	
POSITIVE REGULATION OF MORPHOGENESIS OF AN EPITHELIUM%GOBP%GO:1905332	POSITIVE REGULATION OF MORPHOGENESIS OF AN EPITHELIUM%GOBP%GO:1905332		18	-0.84903985	-1.9020072	0.0	0.016306192	0.604	410	tags=22%, list=3%, signal=23%	
ENERGY DERIVATION BY OXIDATION OF ORGANIC COMPOUNDS%GOBP%GO:0015980	ENERGY DERIVATION BY OXIDATION OF ORGANIC COMPOUNDS%GOBP%GO:0015980		160	-0.56882596	-1.8942038	0.0	0.018210176	0.654	1441	tags=26%, list=12%, signal=29%	
CELLULAR RESPONSE TO STARVATION%REACTOME%R-HSA-9711097.2	CELLULAR RESPONSE TO STARVATION%REACTOME%R-HSA-9711097.2		144	-0.5733689	-1.8911937	0.0	0.018802125	0.668	1304	tags=30%, list=11%, signal=33%	
MITOCHONDRIAL ELECTRON TRANSPORT, CYTOCHROME C TO OXYGEN%GOBP%GO:0006123	MITOCHONDRIAL ELECTRON TRANSPORT, CYTOCHROME C TO OXYGEN%GOBP%GO:0006123		17	-0.8352208	-1.8781531	0.0	0.023165505	0.758	154	tags=24%, list=1%, signal=24%	
REGULATION OF MORPHOGENESIS OF AN EPITHELIUM%GOBP%GO:1905330	REGULATION OF MORPHOGENESIS OF AN EPITHELIUM%GOBP%GO:1905330		26	-0.7706984	-1.8715086	0.0	0.025797553	0.806	923	tags=23%, list=8%, signal=25%	
COOPERATION OF PREFOLDIN AND TRIC CCT IN ACTIN AND TUBULIN FOLDING%REACTOME%R-HSA-389958.2	COOPERATION OF PREFOLDIN AND TRIC CCT IN ACTIN AND TUBULIN FOLDING%REACTOME%R-HSA-389958.2		25	-0.7643229	-1.8686512	0.002375297	0.026317636	0.815	852	tags=28%, list=7%, signal=30%	
DNA REPLICATION%WIKIPATHWAYS_20220210%WP466%HOMO SAPIENS	DNA REPLICATION%WIKIPATHWAYS_20220210%WP466%HOMO SAPIENS		27	-0.74704283	-1.8660724	0.0	0.02691912	0.825	1730	tags=44%, list=15%, signal=52%	
SYNTHESIS OF DNA%REACTOME%R-HSA-69239.2	SYNTHESIS OF DNA%REACTOME%R-HSA-69239.2		119	-0.58931273	-1.8619163	0.0	0.028230734	0.843	1367	tags=30%, list=11%, signal=34%	
REGULATION OF EXTRINSIC APOPTOTIC SIGNALING PATHWAY VIA DEATH DOMAIN RECEPTORS%GOBP%GO:1902041	REGULATION OF EXTRINSIC APOPTOTIC SIGNALING PATHWAY VIA DEATH DOMAIN RECEPTORS%GOBP%GO:1902041		27	-0.7471067	-1.8612934	0.0	0.028085267	0.845	477	tags=22%, list=4%, signal=23%	
MITOCHONDRIAL ELECTRON TRANSPORT, NADH TO UBIQUINONE%GOBP%GO:0006120	MITOCHONDRIAL ELECTRON TRANSPORT, NADH TO UBIQUINONE%GOBP%GO:0006120		40	-0.6986597	-1.850665	0.0	0.03301459	0.885	1849	tags=43%, list=16%, signal=50%	
POSITIVE REGULATION OF SMOOTH MUSCLE CELL PROLIFERATION%GOBP%GO:0048661	POSITIVE REGULATION OF SMOOTH MUSCLE CELL PROLIFERATION%GOBP%GO:0048661		29	-0.7517432	-1.8473147	0.0	0.034391694	0.908	317	tags=21%, list=3%, signal=21%	
MITOCHONDRIAL RESPIRATORY CHAIN COMPLEX I ASSEMBLY%GOBP%GO:0032981	MITOCHONDRIAL RESPIRATORY CHAIN COMPLEX I ASSEMBLY%GOBP%GO:0032981		57	-0.6472231	-1.8429393	0.005263158	0.036216754	0.917	1849	tags=35%, list=16%, signal=41%	
DNA REPLICATION%REACTOME%R-HSA-69306.5	DNA REPLICATION%REACTOME%R-HSA-69306.5		137	-0.56906587	-1.8410349	0.0	0.036825746	0.922	1367	tags=29%, list=11%, signal=33%	
NADH DEHYDROGENASE COMPLEX ASSEMBLY%GOBP%GO:0010257	NADH DEHYDROGENASE COMPLEX ASSEMBLY%GOBP%GO:0010257		57	-0.6472231	-1.8378239	0.0	0.038390215	0.936	1849	tags=35%, list=16%, signal=41%	
FORMATION OF TUBULIN FOLDING INTERMEDIATES BY CCT TRIC%REACTOME%R-HSA-389960.2	FORMATION OF TUBULIN FOLDING INTERMEDIATES BY CCT TRIC%REACTOME%R-HSA-389960.2		18	-0.7907504	-1.8349715	0.004672897	0.039441973	0.944	1185	tags=39%, list=10%, signal=43%	
NUCLEOTIDE BIOSYNTHETIC PROCESS%GOBP%GO:0009165	NUCLEOTIDE BIOSYNTHETIC PROCESS%GOBP%GO:0009165		184	-0.5418728	-1.8323513	0.0	0.040435486	0.951	1125	tags=22%, list=9%, signal=24%	
S PHASE%REACTOME%R-HSA-69242.2	S PHASE%REACTOME%R-HSA-69242.2		159	-0.5452664	-1.8312765	0.0	0.0404384	0.951	1367	tags=30%, list=11%, signal=33%	
COMPLEX I BIOGENESIS%REACTOME DATABASE ID RELEASE 79%6799198	COMPLEX I BIOGENESIS%REACTOME DATABASE ID RELEASE 79%6799198		54	-0.650819	-1.8312405	0.0	0.039974794	0.952	1849	tags=37%, list=16%, signal=44%	
REGULATION OF PROTEIN MATURATION%GOBP%GO:1903317	REGULATION OF PROTEIN MATURATION%GOBP%GO:1903317		33	-0.7200401	-1.8284793	0.0025839794	0.041451655	0.963	893	tags=27%, list=7%, signal=29%	
SEALING OF THE NUCLEAR ENVELOPE (NE) BY ESCRT-III%REACTOME%R-HSA-9668328.1	SEALING OF THE NUCLEAR ENVELOPE (NE) BY ESCRT-III%REACTOME%R-HSA-9668328.1		20	-0.775409	-1.8277932	0.0023696683	0.04138986	0.965	143	tags=15%, list=1%, signal=15%	
MESODERM DEVELOPMENT%GOBP%GO:0007498	MESODERM DEVELOPMENT%GOBP%GO:0007498		26	-0.74883497	-1.823374	0.00486618	0.043842293	0.972	342	tags=19%, list=3%, signal=20%	
POSITIVE REGULATION OF MYELOID LEUKOCYTE DIFFERENTIATION%GOBP%GO:0002763	POSITIVE REGULATION OF MYELOID LEUKOCYTE DIFFERENTIATION%GOBP%GO:0002763		19	-0.783654	-1.8187513	0.0046838406	0.04622632	0.978	342	tags=16%, list=3%, signal=16%	
PURINE RIBONUCLEOSIDE TRIPHOSPHATE METABOLIC PROCESS%GOBP%GO:0009205	PURINE RIBONUCLEOSIDE TRIPHOSPHATE METABOLIC PROCESS%GOBP%GO:0009205		85	-0.59551525	-1.817473	0.0	0.046575233	0.981	1849	tags=36%, list=16%, signal=43%	
PID_PLK1_PATHWAY%MSIGDB_C2%PID_PLK1_PATHWAY	PID_PLK1_PATHWAY%MSIGDB_C2%PID_PLK1_PATHWAY		27	-0.7223254	-1.8167187	0.0	0.046415746	0.982	820	tags=44%, list=7%, signal=48%	
PROSTAGLANDIN SYNTHESIS AND REGULATION%WIKIPATHWAYS_20220210%WP98%HOMO SAPIENS	PROSTAGLANDIN SYNTHESIS AND REGULATION%WIKIPATHWAYS_20220210%WP98%HOMO SAPIENS		18	-0.7771684	-1.8153692	0.007317073	0.046655424	0.983	410	tags=22%, list=3%, signal=23%	
16P11.2 DISTAL DELETION SYNDROME%WIKIPATHWAYS_20220210%WP4950%HOMO SAPIENS	16P11.2 DISTAL DELETION SYNDROME%WIKIPATHWAYS_20220210%WP4950%HOMO SAPIENS		17	-0.7951109	-1.8142503	0.0023419203	0.04682438	0.983	1046	tags=47%, list=9%, signal=52%	
SIGNALING BY RETINOIC ACID%REACTOME%R-HSA-5362517.2	SIGNALING BY RETINOIC ACID%REACTOME%R-HSA-5362517.2		25	-0.7434746	-1.8130263	0.0023255814	0.047075987	0.985	897	tags=24%, list=8%, signal=26%	
NUCLEOSIDE PHOSPHATE BIOSYNTHETIC PROCESS%GOBP%GO:1901293	NUCLEOSIDE PHOSPHATE BIOSYNTHETIC PROCESS%GOBP%GO:1901293		188	-0.5366813	-1.8042089	0.0	0.052751202	0.99	1125	tags=22%, list=9%, signal=24%	
INFLUENZA INFECTION%REACTOME%R-HSA-168255.4	INFLUENZA INFECTION%REACTOME%R-HSA-168255.4		144	-0.5574199	-1.8026067	0.0	0.053366866	0.992	851	tags=29%, list=7%, signal=31%	
VASCULOGENESIS%GOBP%GO:0001570	VASCULOGENESIS%GOBP%GO:0001570		20	-0.779226	-1.8006018	0.009070295	0.054228574	0.992	66	tags=15%, list=1%, signal=15%	
FOXM1 TRANSCRIPTION FACTOR NETWORK%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%FOXM1 TRANSCRIPTION FACTOR NETWORK	FOXM1 TRANSCRIPTION FACTOR NETWORK%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%FOXM1 TRANSCRIPTION FACTOR NETWORK		36	-0.6862859	-1.796992	0.0072815535	0.056465253	0.995	1138	tags=44%, list=10%, signal=49%	
REGULATION OF MACROPHAGE MIGRATION%GOBP%GO:1905521	REGULATION OF MACROPHAGE MIGRATION%GOBP%GO:1905521		15	-0.80408657	-1.7969416	0.004555809	0.05590972	0.995	9	tags=13%, list=0%, signal=13%	
NUCLEAR ENVELOPE (NE) REASSEMBLY%REACTOME DATABASE ID RELEASE 79%2995410	NUCLEAR ENVELOPE (NE) REASSEMBLY%REACTOME DATABASE ID RELEASE 79%2995410		58	-0.62751496	-1.7944561	0.0	0.05707385	0.995	863	tags=24%, list=7%, signal=26%	
NUCLEAR CHROMOSOME SEGREGATION%GOBP%GO:0098813	NUCLEAR CHROMOSOME SEGREGATION%GOBP%GO:0098813		160	-0.5439181	-1.7936078	0.0	0.05713959	0.995	1347	tags=30%, list=11%, signal=33%	
PROCESSIVE SYNTHESIS ON THE LAGGING STRAND%REACTOME%R-HSA-69183.2	PROCESSIVE SYNTHESIS ON THE LAGGING STRAND%REACTOME%R-HSA-69183.2		15	-0.8002639	-1.7929717	0.002415459	0.05709291	0.995	1652	tags=47%, list=14%, signal=54%	
