NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
REGULATION OF CELL KILLING%GOBP%GO:0031341	REGULATION OF CELL KILLING%GOBP%GO:0031341		23	0.76080126	1.7520804	0.0017452007	0.30170414	0.999	1694	tags=52%, list=14%, signal=61%	
CHEMOKINE-MEDIATED SIGNALING PATHWAY%GOBP%GO:0070098	CHEMOKINE-MEDIATED SIGNALING PATHWAY%GOBP%GO:0070098		15	0.8300481	1.7517554	0.003533569	0.28965795	0.999	612	tags=27%, list=5%, signal=28%	
ENDOPLASMIC RETICULUM TO GOLGI VESICLE-MEDIATED TRANSPORT%GOBP%GO:0006888	ENDOPLASMIC RETICULUM TO GOLGI VESICLE-MEDIATED TRANSPORT%GOBP%GO:0006888		107	0.5985088	1.7452865	0.0	0.30536	0.999	2439	tags=49%, list=20%, signal=61%	
GOLGI TO PLASMA MEMBRANE PROTEIN TRANSPORT%GOBP%GO:0043001	GOLGI TO PLASMA MEMBRANE PROTEIN TRANSPORT%GOBP%GO:0043001		26	0.74633515	1.7451657	0.0067453627	0.29364505	0.999	1100	tags=42%, list=9%, signal=47%	
PID_A6B1_A6B4_INTEGRIN_PATHWAY%MSIGDB_C2%PID_A6B1_A6B4_INTEGRIN_PATHWAY	PID_A6B1_A6B4_INTEGRIN_PATHWAY%MSIGDB_C2%PID_A6B1_A6B4_INTEGRIN_PATHWAY		28	0.7415997	1.7444059	0.001754386	0.28560898	0.999	1011	tags=32%, list=8%, signal=35%	
STABILIZATION AND EXPANSION OF THE E-CADHERIN ADHERENS JUNCTION%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%STABILIZATION AND EXPANSION OF THE E-CADHERIN ADHERENS JUNCTION	STABILIZATION AND EXPANSION OF THE E-CADHERIN ADHERENS JUNCTION%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%STABILIZATION AND EXPANSION OF THE E-CADHERIN ADHERENS JUNCTION		31	0.73687875	1.7427436	0.0016666667	0.28212556	1.0	844	tags=42%, list=7%, signal=45%	
RESPONSE TO CHEMOKINE%GOBP%GO:1990868	RESPONSE TO CHEMOKINE%GOBP%GO:1990868		20	0.79288757	1.7404996	0.010452962	0.28041154	1.0	612	tags=20%, list=5%, signal=21%	
POSITIVE REGULATION OF NOTCH SIGNALING PATHWAY%GOBP%GO:0045747	POSITIVE REGULATION OF NOTCH SIGNALING PATHWAY%GOBP%GO:0045747		22	0.7732946	1.7401452	0.0035273368	0.27231783	1.0	1662	tags=41%, list=14%, signal=47%	
REGULATION OF GLYCOPROTEIN BIOSYNTHETIC PROCESS%GOBP%GO:0010559	REGULATION OF GLYCOPROTEIN BIOSYNTHETIC PROCESS%GOBP%GO:0010559		23	0.75024146	1.7384542	0.0017271157	0.26900816	1.0	1795	tags=52%, list=15%, signal=61%	
ESTABLISHMENT OF PROTEIN LOCALIZATION TO PLASMA MEMBRANE%GOBP%GO:0061951	ESTABLISHMENT OF PROTEIN LOCALIZATION TO PLASMA MEMBRANE%GOBP%GO:0061951		38	0.6867791	1.7381557	0.00681431	0.2616783	1.0	1100	tags=34%, list=9%, signal=38%	
EPIDERMAL GROWTH FACTOR RECEPTOR SIGNALING PATHWAY%GOBP%GO:0007173	EPIDERMAL GROWTH FACTOR RECEPTOR SIGNALING PATHWAY%GOBP%GO:0007173		30	0.7256652	1.7373052	0.0052539404	0.25653484	1.0	647	tags=33%, list=5%, signal=35%	
SEMI-LUNAR VALVE DEVELOPMENT%GOBP%GO:1905314	SEMI-LUNAR VALVE DEVELOPMENT%GOBP%GO:1905314		20	0.7629241	1.7338889	0.0050933785	0.26081952	1.0	1083	tags=35%, list=9%, signal=38%	
POSITIVE REGULATION OF VASCULAR ENDOTHELIAL GROWTH FACTOR PRODUCTION%GOBP%GO:0010575	POSITIVE REGULATION OF VASCULAR ENDOTHELIAL GROWTH FACTOR PRODUCTION%GOBP%GO:0010575		18	0.80477166	1.733023	0.0033500837	0.2563691	1.0	1131	tags=33%, list=9%, signal=37%	
CARDIAC SEPTUM DEVELOPMENT%GOBP%GO:0003279	CARDIAC SEPTUM DEVELOPMENT%GOBP%GO:0003279		35	0.7007583	1.7316608	0.006633499	0.25394356	1.0	394	tags=23%, list=3%, signal=24%	
PID_REELIN_PATHWAY%MSIGDB_C2%PID_REELIN_PATHWAY	PID_REELIN_PATHWAY%MSIGDB_C2%PID_REELIN_PATHWAY		20	0.78506094	1.7304326	0.008264462	0.2510113	1.0	1058	tags=40%, list=9%, signal=44%	
GOLGI ASSOCIATED VESICLE BIOGENESIS%REACTOME DATABASE ID RELEASE 79%432722	GOLGI ASSOCIATED VESICLE BIOGENESIS%REACTOME DATABASE ID RELEASE 79%432722		48	0.6711903	1.7289877	0.0049916804	0.24923469	1.0	1097	tags=33%, list=9%, signal=37%	
COLLAGEN FIBRIL ORGANIZATION%GOBP%GO:0030199	COLLAGEN FIBRIL ORGANIZATION%GOBP%GO:0030199		29	0.73492247	1.7190527	0.008264462	0.27898812	1.0	779	tags=45%, list=7%, signal=48%	
HEART VALVE DEVELOPMENT%GOBP%GO:0003170	HEART VALVE DEVELOPMENT%GOBP%GO:0003170		29	0.7195126	1.7125705	0.0033500837	0.2960039	1.0	1083	tags=28%, list=9%, signal=30%	
PID_ERBB1_RECEPTOR_PROXIMAL_PATHWAY%MSIGDB_C2%PID_ERBB1_RECEPTOR_PROXIMAL_PATHWAY	PID_ERBB1_RECEPTOR_PROXIMAL_PATHWAY%MSIGDB_C2%PID_ERBB1_RECEPTOR_PROXIMAL_PATHWAY		26	0.7254796	1.7120916	0.0066225166	0.29076785	1.0	1327	tags=38%, list=11%, signal=43%	
VACUOLAR TRANSPORT%GOBP%GO:0007034	VACUOLAR TRANSPORT%GOBP%GO:0007034		123	0.56781596	1.7118199	0.0	0.28471956	1.0	2680	tags=43%, list=22%, signal=55%	
ANTIGEN PRESENTATION: FOLDING, ASSEMBLY AND PEPTIDE LOADING OF CLASS I MHC%REACTOME%R-HSA-983170.3	ANTIGEN PRESENTATION: FOLDING, ASSEMBLY AND PEPTIDE LOADING OF CLASS I MHC%REACTOME%R-HSA-983170.3		23	0.75730765	1.710591	0.005172414	0.28260943	1.0	1827	tags=65%, list=15%, signal=77%	
CONSTITUTIVE SIGNALING BY ABERRANT PI3K IN CANCER%REACTOME%R-HSA-2219530.1	CONSTITUTIVE SIGNALING BY ABERRANT PI3K IN CANCER%REACTOME%R-HSA-2219530.1		27	0.7370272	1.7058866	0.0017667845	0.2946262	1.0	1342	tags=33%, list=11%, signal=37%	
MICROTUBULE ORGANIZING CENTER LOCALIZATION%GOBP%GO:0061842	MICROTUBULE ORGANIZING CENTER LOCALIZATION%GOBP%GO:0061842		21	0.7468143	1.7045486	0.010869565	0.29298323	1.0	421	tags=29%, list=4%, signal=30%	
ELASTIC FIBRE FORMATION%REACTOME%R-HSA-1566948.2	ELASTIC FIBRE FORMATION%REACTOME%R-HSA-1566948.2		28	0.72467506	1.7025741	0.0085324235	0.2933408	1.0	972	tags=25%, list=8%, signal=27%	
POSITIVE REGULATION OF OSTEOBLAST DIFFERENTIATION%GOBP%GO:0045669	POSITIVE REGULATION OF OSTEOBLAST DIFFERENTIATION%GOBP%GO:0045669		30	0.7146012	1.6987429	0.006849315	0.30185026	1.0	394	tags=20%, list=3%, signal=21%	
REGULATION OF VASCULAR ENDOTHELIAL GROWTH FACTOR PRODUCTION%GOBP%GO:0010574	REGULATION OF VASCULAR ENDOTHELIAL GROWTH FACTOR PRODUCTION%GOBP%GO:0010574		19	0.7797131	1.6982012	0.003533569	0.29747188	1.0	1131	tags=32%, list=9%, signal=35%	
RECEPTOR SIGNALING PATHWAY VIA JAK-STAT%GOBP%GO:0007259	RECEPTOR SIGNALING PATHWAY VIA JAK-STAT%GOBP%GO:0007259		22	0.7364435	1.6959639	0.010204081	0.29949942	1.0	2307	tags=55%, list=19%, signal=68%	
REGULATION OF NITRIC-OXIDE SYNTHASE ACTIVITY%GOBP%GO:0050999	REGULATION OF NITRIC-OXIDE SYNTHASE ACTIVITY%GOBP%GO:0050999		17	0.780773	1.6939015	0.0035460992	0.30133027	1.0	804	tags=35%, list=7%, signal=38%	
RETROGRADE TRANSPORT AT THE TRANS-GOLGI-NETWORK%REACTOME DATABASE ID RELEASE 79%6811440	RETROGRADE TRANSPORT AT THE TRANS-GOLGI-NETWORK%REACTOME DATABASE ID RELEASE 79%6811440		47	0.65221167	1.693735	0.004792332	0.29579708	1.0	1726	tags=38%, list=14%, signal=45%	
CELLULAR RESPONSE TO INSULIN STIMULUS%GOBP%GO:0032869	CELLULAR RESPONSE TO INSULIN STIMULUS%GOBP%GO:0032869		83	0.5867679	1.6926869	0.0	0.29335165	1.0	1068	tags=22%, list=9%, signal=24%	
CEREBRAL CORTEX DEVELOPMENT%GOBP%GO:0021987	CEREBRAL CORTEX DEVELOPMENT%GOBP%GO:0021987		35	0.6819212	1.6869924	0.008787346	0.30848488	1.0	912	tags=20%, list=8%, signal=22%	
NECTIN ADHESION PATHWAY%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%NECTIN ADHESION PATHWAY	NECTIN ADHESION PATHWAY%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%NECTIN ADHESION PATHWAY		26	0.7126565	1.6847582	0.008576329	0.31145725	1.0	844	tags=35%, list=7%, signal=37%	
DIGESTIVE TRACT DEVELOPMENT%GOBP%GO:0048565	DIGESTIVE TRACT DEVELOPMENT%GOBP%GO:0048565		28	0.7137529	1.6834219	0.010619469	0.31016573	1.0	515	tags=14%, list=4%, signal=15%	
HALLMARK_HEME_METABOLISM%MSIGDB_C2%HALLMARK_HEME_METABOLISM	HALLMARK_HEME_METABOLISM%MSIGDB_C2%HALLMARK_HEME_METABOLISM		110	0.57551676	1.6814291	0.0	0.31195888	1.0	2214	tags=34%, list=19%, signal=41%	
EPHRIN SIGNALING%REACTOME%R-HSA-3928664.2	EPHRIN SIGNALING%REACTOME%R-HSA-3928664.2		16	0.7629675	1.6764886	0.025974026	0.3261621	1.0	80	tags=13%, list=1%, signal=13%	
CLATHRIN-MEDIATED ENDOCYTOSIS%REACTOME%R-HSA-8856828.3	CLATHRIN-MEDIATED ENDOCYTOSIS%REACTOME%R-HSA-8856828.3		108	0.5692739	1.6761711	0.0	0.32169	1.0	1217	tags=25%, list=10%, signal=28%	
CENTROSOME LOCALIZATION%GOBP%GO:0051642	CENTROSOME LOCALIZATION%GOBP%GO:0051642		21	0.7468143	1.6755972	0.008431703	0.31836116	1.0	421	tags=29%, list=4%, signal=30%	
PATHWAYS AFFECTED IN ADENOID CYSTIC CARCINOMA%WIKIPATHWAYS_20220210%WP3651%HOMO SAPIENS	PATHWAYS AFFECTED IN ADENOID CYSTIC CARCINOMA%WIKIPATHWAYS_20220210%WP3651%HOMO SAPIENS		46	0.6434578	1.6743625	0.004761905	0.3175009	1.0	1460	tags=37%, list=12%, signal=42%	
REGULATION OF ADAPTIVE IMMUNE RESPONSE%GOBP%GO:0002819	REGULATION OF ADAPTIVE IMMUNE RESPONSE%GOBP%GO:0002819		75	0.6036411	1.6740661	0.0016286644	0.31312656	1.0	1987	tags=37%, list=17%, signal=45%	
CARDIAC SEPTUM MORPHOGENESIS%GOBP%GO:0060411	CARDIAC SEPTUM MORPHOGENESIS%GOBP%GO:0060411		28	0.7088628	1.6731446	0.008503402	0.31152904	1.0	394	tags=25%, list=3%, signal=26%	
3-PHOSPHOINOSITIDE BIOSYNTHESIS%HUMANCYC%PWY-6352	3-PHOSPHOINOSITIDE BIOSYNTHESIS%HUMANCYC%PWY-6352		20	0.7420065	1.6711751	0.01	0.31391796	1.0	747	tags=30%, list=6%, signal=32%	
POSITIVE REGULATION OF CELL KILLING%GOBP%GO:0031343	POSITIVE REGULATION OF CELL KILLING%GOBP%GO:0031343		15	0.78885025	1.6675365	0.012302285	0.32248977	1.0	1694	tags=60%, list=14%, signal=70%	
SIGNALING BY SCF-KIT%REACTOME%R-HSA-1433557.4	SIGNALING BY SCF-KIT%REACTOME%R-HSA-1433557.4		23	0.72929114	1.6661456	0.011705685	0.3227397	1.0	1327	tags=39%, list=11%, signal=44%	
INTERFERON ALPHA BETA SIGNALING%REACTOME%R-HSA-909733.6	INTERFERON ALPHA BETA SIGNALING%REACTOME%R-HSA-909733.6		42	0.6522431	1.6645352	0.00862069	0.3236197	1.0	2168	tags=48%, list=18%, signal=58%	
PID_NECTIN_PATHWAY%MSIGDB_C2%PID_NECTIN_PATHWAY	PID_NECTIN_PATHWAY%MSIGDB_C2%PID_NECTIN_PATHWAY		20	0.71588856	1.6634616	0.02341137	0.32302654	1.0	844	tags=35%, list=7%, signal=38%	
EGF RECEPTOR (ERBB1) SIGNALING PATHWAY%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%EGF RECEPTOR (ERBB1) SIGNALING PATHWAY	EGF RECEPTOR (ERBB1) SIGNALING PATHWAY%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%EGF RECEPTOR (ERBB1) SIGNALING PATHWAY		30	0.7059116	1.6631702	0.0049751243	0.31926882	1.0	1327	tags=40%, list=11%, signal=45%	
PID_NETRIN_PATHWAY%MSIGDB_C2%PID_NETRIN_PATHWAY	PID_NETRIN_PATHWAY%MSIGDB_C2%PID_NETRIN_PATHWAY		21	0.73341364	1.6597975	0.0070422534	0.32772574	1.0	1058	tags=33%, list=9%, signal=37%	
POSITIVE REGULATION OF ADAPTIVE IMMUNE RESPONSE%GOBP%GO:0002821	POSITIVE REGULATION OF ADAPTIVE IMMUNE RESPONSE%GOBP%GO:0002821		49	0.64302474	1.6591003	0.011456628	0.32561	1.0	1987	tags=43%, list=17%, signal=51%	
FOREBRAIN DEVELOPMENT%GOBP%GO:0030900	FOREBRAIN DEVELOPMENT%GOBP%GO:0030900		85	0.58750117	1.658018	0.004658385	0.32471916	1.0	1290	tags=22%, list=11%, signal=25%	
POSITIVE REGULATION OF SIGNALING RECEPTOR ACTIVITY%GOBP%GO:2000273	POSITIVE REGULATION OF SIGNALING RECEPTOR ACTIVITY%GOBP%GO:2000273		18	0.75705606	1.6578447	0.018248174	0.32062802	1.0	2028	tags=72%, list=17%, signal=87%	
TRANSFORMING GROWTH FACTOR BETA RECEPTOR SIGNALING PATHWAY%GOBP%GO:0007179	TRANSFORMING GROWTH FACTOR BETA RECEPTOR SIGNALING PATHWAY%GOBP%GO:0007179		50	0.6269467	1.6570088	0.011494253	0.31888145	1.0	1327	tags=30%, list=11%, signal=34%	
EPIDERMAL CELL DIFFERENTIATION%GOBP%GO:0009913	EPIDERMAL CELL DIFFERENTIATION%GOBP%GO:0009913		33	0.66858894	1.6569327	0.022648083	0.31473365	1.0	844	tags=27%, list=7%, signal=29%	
NEPHRIN FAMILY INTERACTIONS%REACTOME DATABASE ID RELEASE 79%373753	NEPHRIN FAMILY INTERACTIONS%REACTOME DATABASE ID RELEASE 79%373753		18	0.747589	1.6564318	0.012110727	0.3124352	1.0	425	tags=39%, list=4%, signal=40%	
PID_CD8_TCR_PATHWAY%MSIGDB_C2%PID_CD8_TCR_PATHWAY	PID_CD8_TCR_PATHWAY%MSIGDB_C2%PID_CD8_TCR_PATHWAY		23	0.72877616	1.6554394	0.01	0.31173486	1.0	1225	tags=35%, list=10%, signal=39%	
CDC42 SIGNALING EVENTS%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%CDC42 SIGNALING EVENTS	CDC42 SIGNALING EVENTS%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%CDC42 SIGNALING EVENTS		62	0.6180686	1.6541703	0.011006289	0.3121003	1.0	1623	tags=44%, list=14%, signal=50%	
INTRA-GOLGI AND RETROGRADE GOLGI-TO-ER TRAFFIC%REACTOME DATABASE ID RELEASE 79%6811442	INTRA-GOLGI AND RETROGRADE GOLGI-TO-ER TRAFFIC%REACTOME DATABASE ID RELEASE 79%6811442		167	0.5369068	1.6540958	0.0	0.308307	1.0	1791	tags=33%, list=15%, signal=38%	
REGULATION OF GLYCOPROTEIN METABOLIC PROCESS%GOBP%GO:1903018	REGULATION OF GLYCOPROTEIN METABOLIC PROCESS%GOBP%GO:1903018		27	0.70125365	1.6533117	0.008960574	0.30703765	1.0	1795	tags=44%, list=15%, signal=52%	
SPHINGOLIPID PATHWAY%WIKIPATHWAYS_20220210%WP1422%HOMO SAPIENS	SPHINGOLIPID PATHWAY%WIKIPATHWAYS_20220210%WP1422%HOMO SAPIENS		17	0.753903	1.6507902	0.014440433	0.31152892	1.0	1368	tags=41%, list=11%, signal=46%	
NONHOMOLOGOUS END-JOINING (NHEJ)%REACTOME DATABASE ID RELEASE 79%5693571	NONHOMOLOGOUS END-JOINING (NHEJ)%REACTOME DATABASE ID RELEASE 79%5693571		40	0.65297467	1.6484659	0.004983389	0.3152464	1.0	979	tags=25%, list=8%, signal=27%	
CYTOSOLIC TRANSPORT%GOBP%GO:0016482	CYTOSOLIC TRANSPORT%GOBP%GO:0016482		123	0.56046784	1.6483601	0.0	0.3116477	1.0	2052	tags=37%, list=17%, signal=45%	
PI3K CASCADE%REACTOME DATABASE ID RELEASE 79%109704	PI3K CASCADE%REACTOME DATABASE ID RELEASE 79%109704		17	0.76266253	1.647943	0.010714286	0.30929658	1.0	361	tags=24%, list=3%, signal=24%	
REGULATION OF BMP SIGNALING PATHWAY%GOBP%GO:0030510	REGULATION OF BMP SIGNALING PATHWAY%GOBP%GO:0030510		42	0.6555995	1.6470443	0.013377926	0.3086875	1.0	899	tags=24%, list=8%, signal=26%	
RECEPTOR SIGNALING PATHWAY VIA STAT%GOBP%GO:0097696	RECEPTOR SIGNALING PATHWAY VIA STAT%GOBP%GO:0097696		23	0.729899	1.645737	0.006908463	0.30952233	1.0	2307	tags=52%, list=19%, signal=65%	
ERBB SIGNALING PATHWAY%GOBP%GO:0038127	ERBB SIGNALING PATHWAY%GOBP%GO:0038127		37	0.66181433	1.6452184	0.0100334445	0.30754778	1.0	1743	tags=43%, list=15%, signal=50%	
REGULATION OF CELLULAR RESPONSE TO HEAT%GOBP%GO:1900034	REGULATION OF CELLULAR RESPONSE TO HEAT%GOBP%GO:1900034		17	0.7491831	1.6414316	0.013559322	0.31685987	1.0	1623	tags=35%, list=14%, signal=41%	
REELIN SIGNALING PATHWAY%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%REELIN SIGNALING PATHWAY	REELIN SIGNALING PATHWAY%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%REELIN SIGNALING PATHWAY		26	0.6982882	1.6414081	0.010016695	0.31328356	1.0	1058	tags=31%, list=9%, signal=34%	
REGULATION OF RHO PROTEIN SIGNAL TRANSDUCTION%GOBP%GO:0035023	REGULATION OF RHO PROTEIN SIGNAL TRANSDUCTION%GOBP%GO:0035023		46	0.63391626	1.6381013	0.008	0.32160926	1.0	862	tags=15%, list=7%, signal=16%	
ALPHA6BETA4INTEGRIN%IOB%ALPHA6BETA4INTEGRIN	ALPHA6BETA4INTEGRIN%IOB%ALPHA6BETA4INTEGRIN		43	0.65116125	1.6375463	0.0064	0.31998312	1.0	1058	tags=26%, list=9%, signal=28%	
HEART VALVE MORPHOGENESIS%GOBP%GO:0003179	HEART VALVE MORPHOGENESIS%GOBP%GO:0003179		25	0.7040693	1.6360178	0.020833334	0.321935	1.0	1083	tags=28%, list=9%, signal=31%	
POSITIVE REGULATION OF LYMPHOCYTE MEDIATED IMMUNITY%GOBP%GO:0002708	POSITIVE REGULATION OF LYMPHOCYTE MEDIATED IMMUNITY%GOBP%GO:0002708		43	0.64858574	1.6345476	0.0080515295	0.3235911	1.0	1220	tags=33%, list=10%, signal=36%	
RETROGRADE TRANSPORT, ENDOSOME TO GOLGI%GOBP%GO:0042147	RETROGRADE TRANSPORT, ENDOSOME TO GOLGI%GOBP%GO:0042147		76	0.5806475	1.6328984	0.0	0.32582527	1.0	2052	tags=41%, list=17%, signal=49%	
PID_CDC42_PATHWAY%MSIGDB_C2%PID_CDC42_PATHWAY	PID_CDC42_PATHWAY%MSIGDB_C2%PID_CDC42_PATHWAY		47	0.638945	1.6324437	0.006779661	0.324101	1.0	1743	tags=49%, list=15%, signal=57%	
HISTONE DEMETHYLATION%GOBP%GO:0016577	HISTONE DEMETHYLATION%GOBP%GO:0016577		22	0.7046646	1.6309959	0.014159292	0.3255215	1.0	808	tags=23%, list=7%, signal=24%	
REGULATION OF LAMELLIPODIUM ASSEMBLY%GOBP%GO:0010591	REGULATION OF LAMELLIPODIUM ASSEMBLY%GOBP%GO:0010591		24	0.69774485	1.6307579	0.019933555	0.32304618	1.0	1573	tags=38%, list=13%, signal=43%	
BIOCARTA_HER2_PATHWAY%MSIGDB_C2%BIOCARTA_HER2_PATHWAY	BIOCARTA_HER2_PATHWAY%MSIGDB_C2%BIOCARTA_HER2_PATHWAY		19	0.737555	1.6286244	0.019784173	0.3266867	1.0	1327	tags=32%, list=11%, signal=35%	
ANTIGEN PROCESSING AND PRESENTATION%GOBP%GO:0019882	ANTIGEN PROCESSING AND PRESENTATION%GOBP%GO:0019882		44	0.63917917	1.6285334	0.0070422534	0.3235937	1.0	2347	tags=52%, list=20%, signal=65%	
