"ensembl_gene_id" "hgnc_symbol" "F1" "F3" "F4" "F5" "V1" "V2" "V3" "V4" "V5"
"14" "ENSG00000001631" "KRIT1" 111.333622530962 109.136501502761 105.160188658438 103.494898241448 104.040655652142 101.382836512994 100.689924271065 102.06197616837 93.9756940761708
"15" "ENSG00000002016" "RAD52" 27.1003252804762 25.79060182375 22.1051008812636 24.9092259138656 28.5723591641703 26.4426429426268 25.6014599544016 28.0577650848319 26.3163745678617
"16" "ENSG00000002330" "BAD" 3.02691242225215 2.87776489276306 3.29072699203277 2.43221397812155 3.32752630017511 2.8767270893627 3.11152685772888 3.63711769618191 4.69083413747384
"17" "ENSG00000002549" "LAP3" 45.5219251002764 50.2151760085302 46.9286284081195 44.6185460814023 48.4487829305496 46.6959639657157 44.8883506975299 45.1299501893592 45.3182281077981
"18" "ENSG00000002822" "MAD1L1" 17.2865076614556 16.9205290213727 19.0051406713777 16.7738895042866 19.4771206103583 19.0328913488138 19.5156794826672 20.4866221254328 19.4788875200185
"19" "ENSG00000002834" "LASP1" 203.441621629963 202.354227586061 196.871319175526 199.189937863403 204.598500443434 195.878962721151 195.179673700626 199.373431264176 192.165188309733
"20" "ENSG00000002919" "SNX11" 25.8706421089363 25.8634566311617 24.8950650701609 23.3995758584798 24.1800244479391 25.1640975695767 22.23826548318 21.8227061770914 26.3958802312087
"21" "ENSG00000003056" "M6PR" 519.824913015208 516.759148971352 502.908929434573 513.616496621255 511.551709880254 493.692861093659 490.019722344391 478.3180904938 482.917399169764
"22" "ENSG00000003137" "CYP26B1" 16.766257088881 15.7366384009322 16.8590143722259 13.5029810509507 35.1386777298492 34.1429730303149 33.8149757038477 36.2969500700603 37.6856844264847
"23" "ENSG00000003249" "DBNDD1" 16.7189615822833 15.7366384009322 18.7428363459258 16.0190644765937 19.9429742923828 18.2192715659638 18.6920400203272 18.6309498314624 20.0354271634476
"24" "ENSG00000003393" "ALS2" 73.4735694995111 76.7525396082504 71.2990848273766 70.6180748130464 71.3421638757544 69.0705079940923 70.1695064165771 65.0969840724803 67.023274201533
"25" "ENSG00000003400" "CASP10" 20.3370678370066 19.3247376659596 19.2435991490612 22.3092730407011 17.6137058822603 17.0860154398512 17.5480963226328 16.7752775374921 18.5248195598543
"26" "ENSG00000003402" "CFLAR" 72.3148295878677 69.9041877115484 64.9560893209946 65.5859079617605 66.5727095121701 65.351103272492 64.4726668020588 70.2186396038385 64.0020589943464
"27" "ENSG00000003436" "TFPI" 337.500735081114 342.563304449922 358.116941785131 358.290279811561 296.682244923613 309.378922428734 311.861930865459 301.286953649028 301.246958421837
"28" "ENSG00000003509" "NDUFAF7" 22.2052403476154 22.2753573661344 20.245124755332 20.3802757477082 22.4275272631803 22.6360646728641 22.6958429622577 23.9752860380971 21.4665291036938
"29" "ENSG00000003756" "RBM5" 83.4765691449225 87.2436318755385 78.1905348324308 85.8823142619472 90.7527339601092 84.9942094584434 89.5250337815671 93.0062953737945 87.9332636617977
"30" "ENSG00000003989" "SLC7A2" 99.5097458815393 100.266428700384 98.244892805616 96.2821257546049 109.653083345104 111.378736702295 109.795716104713 108.96507710194 107.491656845163
"31" "ENSG00000004059" "ARF5" 36.9377906527957 36.3727626003028 36.7226055632642 34.8058207213946 37.4457626313039 37.1359315172276 37.3154434187927 34.7381853431252 37.6856844264847
"32" "ENSG00000004139" "SARM1" 1.70263823751683 1.67566057046963 1.45459671386956 0.670955580171463 2.19616735811557 2.15028085467515 1.64727892468 1.63299161869392 1.6696189302873
"33" "ENSG00000004142" "POLDIP2" 93.006613724357 98.2264940928558 97.02875456943 96.114386859562 105.59350125889 104.143332204807 102.565991935284 106.070228323346 108.525230468674
"34" "ENSG00000004399" "PLXND1" 7.02338272975693 7.10334372264301 6.98683339612754 6.70955580171463 6.54413505701105 5.69533847995039 6.58911569871999 4.75052107256412 7.95056633470142
"35" "ENSG00000004455" "AK2" 210.015697047041 216.524487627641 198.158994955017 208.918793775889 223.210464215746 225.459853397628 222.79447456297 221.938406358855 214.585785373591
"36" "ENSG00000004478" "FKBP4" 1089.80671077727 1103.84140079687 1078.47615701932 1093.3221178894 1161.39541279579 1136.85929943663 1140.35171448368 1153.18899036494 1156.48937904567
"37" "ENSG00000004487" "KDM1A" 158.369003842364 164.797574365318 157.239520184522 148.868269350543 166.819985182112 161.067659154924 161.273182500963 164.189884570498 159.090832357375
"38" "ENSG00000004534" "RBM6" 89.0101434168522 96.4597650131215 86.0596645959874 92.5080006161404 96.5648132310817 89.0913662220811 87.694723865256 90.0372197034419 87.3767240183686
"39" "ENSG00000004660" "CAMKK1" 5.34439224553895 5.37304204661458 6.08069118093012 7.46438082940752 7.45365891239225 8.04902428033805 7.82457489222999 7.49691606764026 7.23501536457829
"40" "ENSG00000004700" "RECQL" 258.493591309674 267.868913151053 265.88120261714 256.556639968063 248.300012519067 251.03076085863 248.601844382956 242.870389834841 236.131820140632
"41" "ENSG00000004766" "VPS50" 63.9198771667777 63.3108276407874 66.196073404949 67.431035807232 59.7180053338093 59.8010540394791 59.9655286331427 58.9361520564987 60.1857871536898
"42" "ENSG00000004776" "HSPB6" 0.969557885252641 0.783189179676024 0.786912976355662 1.00643337025719 1.24227648539871 1.54006601753761 1.28121694141778 1.5587647269351 1.27209061355223
"43" "ENSG00000004777" "ARHGAP33" 3.02691242225215 2.98704710388065 3.24303529649606 3.77412513846448 4.01521506887797 4.64925590200032 4.27834942937722 5.93815134070516 5.00885679086189
"44" "ENSG00000004779" "NDUFAB1" 78.510540952165 82.7630612197175 75.4721081868385 78.7534112226254 81.7462294409686 79.880027966243 75.7977094092338 79.5712279654491 77.2795047732978
"45" "ENSG00000004799" "PDK4" 14.1650042260081 12.5492405766693 17.1928562409828 13.6707199459936 16.9482006222252 16.3595692051636 15.031420187705 16.2556892951804 14.6290420558506
"46" "ENSG00000004864" "SLC25A13" 94.4491266755865 97.3886638076209 89.8511543911556 87.979050449983 86.4713167872172 90.6895479383937 85.7957773270832 92.4867071314828 85.6275994247343
"47" "ENSG00000004866" "ST7" 46.9171425449083 47.7198988546787 43.995589132612 45.4572405566166 46.6519187284551 45.5627078396031 45.9407788994088 40.3052022250362 42.8535525440407
"48" "ENSG00000004897" "CDC27" 253.078255804238 258.998840348676 267.788870438609 258.73724560362 244.484449028199 258.760148795705 258.92021653616 247.843591582681 251.873941483341
"49" "ENSG00000004961" "HCCS" 44.4814239551272 44.204654397063 44.5440436312841 47.3862378496096 43.590594532294 42.7440964490154 43.1495562770344 41.5670593849361 43.0920695340817
"50" "ENSG00000004975" "DVL2" 29.1340320641769 29.1965640702481 33.2411117890846 34.302604036266 33.4970980884295 35.2471713070399 35.8969532336516 38.4495299310659 39.8323373368541
"51" "ENSG00000005007" "UPF1" 54.7209011335271 52.3461791253231 54.249303673004 57.6183104472244 59.6958218251415 59.2489549011166 61.7958385494538 59.3072865152927 61.9349117473241
"52" "ENSG00000005020" "SKAP2" 79.5983376039119 83.1819763623349 84.1519967745191 81.6888418858756 72.3404217658069 73.16766475773 71.7710275933493 72.6681270318793 68.3748704784322
"53" "ENSG00000005022" "SLC25A5" 521.480255746128 539.289498163428 505.651201927934 507.158549162104 559.42372158544 552.738411049063 547.216907229114 558.48313359332 544.454782600353
"54" "ENSG00000005059" "MCUB" 40.0829418415421 41.0718976783589 38.9164235579527 45.3733711090952 42.9029057635911 40.5066420461778 41.1362153690922 39.191798848654 41.2634392771004
"55" "ENSG00000005073" "HOXA11" 7.49633779573383 7.85010549861317 7.41605865595791 8.38694475214328 6.07828137498654 6.74142105790046 6.06290159778055 6.45773958301686 5.80391342433204
"56" "ENSG00000005075" "POLR2J" 18.6344295994898 17.102666039902 21.6758756214332 21.1351007754011 20.2313599050647 20.4567259688014 22.3755387269033 20.3381683419152 21.9435630837759
"57" "ENSG00000005100" "DHX33" 87.2602096727377 84.5297902994518 88.4204035250544 84.5404031016043 89.0889708100216 89.4400604147312 87.694723865256 86.1774213319836 93.4191544327417
"58" "ENSG00000005102" "MEOX1" 11.2090350636525 12.9317283155809 13.6398249234981 13.0836338133435 14.973868350788 14.761387488851 13.5442933807022 15.216512810557 17.6502572630372
"59" "ENSG00000005156" "LIG3" 31.1204433412799 33.8410580427454 30.5942226867974 31.9542595056659 29.6593510888942 30.3654526099396 31.29829956892 31.3237483222197 29.3375897750482
"60" "ENSG00000005175" "RPAP3" 57.9133478288711 59.6134461646425 60.592299179386 57.2828326571386 54.4383302708648 59.2780127505041 56.1218778088894 53.22068139107 54.0638510759697
"61" "ENSG00000005187" "ACSM3" 3.02691242225215 2.62277306682203 2.59919740675052 2.85156121572872 1.79686420209456 1.80158666202512 2.10485640375777 1.85567229397036 2.46467556375744
"62" "ENSG00000005189" "REXO5" 34.147355763532 36.9373873577436 32.120356943972 31.7026511631016 39.1317092900593 37.3102786135526 38.5509026123027 37.5588072299601 33.471884269093
"63" "ENSG00000005194" "CIAPIN1" 62.4300687089505 63.3836824481992 57.5638765128051 54.8506186790171 63.9994225067013 66.8621114406421 63.2829653564566 65.5423454230332 61.1398551138539
"64" "ENSG00000005206" "SPPL2B" 9.81381761902063 9.96289491355314 10.325252083697 10.3159420451362 12.8220680100081 12.2333545921383 13.0409581537166 15.587647269351 12.8799174622163
"65" "ENSG00000005238" "FAM214B" 22.2052403476154 22.2025025587226 22.2481759678737 24.3221397812155 18.589780263645 20.2823788724764 20.8655330459466 22.787655769956 21.1485064503058
"66" "ENSG00000005243" "COPZ2" 38.876906423301 37.2105928855376 34.7672460462593 33.0445623234445 37.6454142093144 37.4265100111026 37.7501420239166 40.8247904673479 41.3429449404474
"67" "ENSG00000005249" "PRKAR2B" 7.14162149625116 6.61157377261388 8.22681748008192 8.55468364718615 7.78641154240976 8.86264406318811 9.88367354807998 7.79382363467552 8.98413995821261
"68" "ENSG00000005302" "MSL3" 23.3166847526611 23.9874453403099 22.2481759678737 24.6576175713013 25.2448328639952 22.7232382210266 24.503274004615 26.4990003578968 23.2951593606752
"69" "ENSG00000005339" "CREBBP" 82.6252500261641 75.0404516340749 77.3320843127701 74.1405916089466 67.6818849455618 70.5234004634674 67.1723739286177 76.5279254033377 63.8430476676524
"70" "ENSG00000005436" "GCFC2" 30.0799421961307 30.9815068518353 28.7580924086342 31.0316955829301 29.282231441541 32.0798657238022 29.7425361400555 24.9402356309617 28.8605557949662
"71" "ENSG00000005448" "WDR54" 18.3979520665013 19.7982939141358 18.5759154115473 17.5287145319795 24.8233461993063 22.6651225222516 21.7120513822405 24.3464204968911 23.6131820140632
"72" "ENSG00000005469" "CROT" 40.6031924141167 39.5965878282715 40.8479372271894 41.0960292855021 37.9781668393319 38.1529562457901 37.0866546792538 34.3670508843311 38.5602467233019
"73" "ENSG00000005483" "KMT2E" 145.480978294494 146.474590301269 141.596644048482 143.836102499257 136.850064971868 137.327396205334 130.981553386014 137.839337996118 129.594231255633
"74" "ENSG00000005486" "RHBDD2" 36.6303698599107 34.6606746261273 38.6302733847325 37.7412513846448 38.3109194693495 38.2110719445651 37.5899899062394 39.6371601992069 40.6273939703243
"75" "ENSG00000005700" "IBTK" 179.74657282452 184.377303857218 178.009253590758 189.461081950917 162.294549413874 166.879229032424 170.447610956472 160.626993766074 168.154477978935
"76" "ENSG00000005801" "ZNF195" 11.7292856362271 12.1667528377578 13.6159790757298 13.8384588410364 12.4227648539871 14.3836354468135 12.9265637839472 11.2824875473398 12.0053551653991
"77" "ENSG00000005810" "MYCBP2" 81.7739309074056 76.8253944156621 78.882064417713 72.1277248684322 59.1634176171135 63.9853843512794 60.8578047173444 64.5031689384098 53.5868170958876
"78" "ENSG00000005812" "FBXL3" 35.7554029878535 36.8281051466261 40.1802534896755 37.9928597272091 32.5432072157126 38.0076669988526 38.0704462592711 34.9608660184016 38.6397523866489
"79" "ENSG00000005882" "PDK2" 15.4419829041457 14.4252518675212 17.5743898052765 14.341675526165 14.9073178247845 16.0399328619011 15.3059666751516 16.0330086199039 14.8675590458917
"80" "ENSG00000005884" "ITGA3" 19.7222262512366 20.4357734789883 20.9366543406143 20.548014642751 17.4362378129176 16.5339163014886 15.7406652802755 19.0763111820153 17.9682799164252
"81" "ENSG00000005889" "ZFX" 30.3873629890157 28.95978594616 29.2350093640013 28.9349593948943 27.4631837307786 27.8664775626144 27.7291952321133 29.616529811767 23.6926876774102
"82" "ENSG00000005893" "LAMP2" 271.901867430119 275.591522736696 289.083212495748 281.969082567057 260.500942286376 263.205999751993 272.556025412678 256.528137918463 263.561273995352
"83" "ENSG00000006007" "GDE1" 120.225177771327 122.250366836871 119.133855450694 120.436526640778 115.287694546734 113.587133255745 112.083603500102 109.410438452492 114.726672209741
"84" "ENSG00000006015" "REX1BD" 2.45936634307987 2.58634566311617 2.36073892906699 3.43864734837875 3.79337998219963 3.71940472160026 2.99713248795944 3.11752945387021 4.53182281077981
"85" "ENSG00000006025" "OSBPL7" 5.48627876533202 5.13626392252648 4.60224861929221 5.3676446413717 6.01173084898304 4.3586774081253 4.48425929496222 7.05155471708737 5.56539643429099
"86" "ENSG00000006042" "TMEM98" 51.3629201650911 51.4354940326766 52.9616278935129 54.7667492314956 56.7897821896552 57.5054839378665 53.9941425311777 56.0413032779049 57.6416059265853
"87" "ENSG00000006062" "MAP3K14" 48.9981448352066 49.9055430770304 50.5055055733725 49.7345823802097 61.0711993625472 57.9704095280665 60.308711742451 67.1011101499683 66.7847572114919
"88" "ENSG00000006118" "TMEM132A" 31.8771714468429 31.9286193481877 38.1772022771338 34.1348651412232 39.176076307395 35.71209689724 37.8416575197322 38.5237568228247 40.3888769802832
"89" "ENSG00000006125" "AP2B1" 317.11637173751 316.189864166879 303.67687132998 301.510663839551 287.409538300458 286.97532055097 282.554093330527 277.905482745001 279.621417991449
"90" "ENSG00000006194" "ZNF263" 38.3566558507264 41.4179580135646 36.8656806498743 41.0960292855021 40.3961692841259 39.9836007572028 38.5051448643949 40.008294658001 45.3182281077981
"91" "ENSG00000006282" "SPATA20" 20.6444886298916 18.7601129085187 19.4582117789764 18.9544951398438 21.7398384944774 20.4857838181889 22.1696288613183 24.9402356309617 22.182080073817
"92" "ENSG00000006327" "TNFRSF12A" 157.02108190433 144.744288625241 157.573362053279 165.977636644916 161.451576084496 168.419295049962 164.888044585677 153.798119724264 180.318844471028
"93" "ENSG00000006432" "MAP3K9" 5.43898325873433 5.51875166143803 5.46069913895293 5.8708613265003 4.41451822489898 4.59114020322532 4.85032127822444 4.08247904673479 4.92935112751488
"94" "ENSG00000006451" "RALA" 83.6184556647155 81.5063157918653 81.7912578454522 88.9854838202402 80.4374024295664 82.0303088209182 80.6709095614121 75.5629758104731 85.5480937613873
"95" "ENSG00000006453" "BAIAP2L1" 1.39521744463185 1.31138653341102 1.54998010494297 1.09030281777863 1.66376315008756 1.30760322243759 1.51000568095666 0.890722701105773 1.1130792868582
"96" "ENSG00000006459" "KDM7A" 17.9249970005244 17.4305126732548 17.1928562409828 16.6061506092437 12.1565627499731 12.5820487847884 11.8741355820683 13.3608405165866 11.6078268486641
"97" "ENSG00000006468" "ETV1" 50.1332369935512 53.2386505161167 57.7307974471836 60.1343938728673 45.4096422430564 49.1949390130409 49.8530663455238 46.9113955915707 45.4772394344921
"98" "ENSG00000006530" "AGK" 98.3037104632982 102.870988065353 99.0794974775084 101.985248186062 97.7183556818091 98.1864730803693 101.627958103174 98.795992930982 97.7124602534805
"99" "ENSG00000006534" "ALDH3B1" 5.65181303842393 6.59336007076095 6.84375830951742 4.8644279562431 6.58850207434672 6.56707396157545 6.74926781639721 7.94227741819315 5.96292475102606
"100" "ENSG00000006576" "PHTF2" 152.52800877755 155.636082333294 157.525670357743 158.093908577901 145.479449843656 154.762105837836 157.406652802755 147.934195275317 147.085477191976
"101" "ENSG00000006607" "FARP2" 28.7320202580965 29.3058462813656 29.9980764925886 31.2833039254944 27.2191651354324 27.4015519724144 27.8893473497905 27.3897230590025 27.985993498149
"102" "ENSG00000006625" "GGCT" 25.5868690693502 26.2277306682203 27.9950252800469 29.6059149750658 25.8881546153624 28.0698825083269 24.4346373827533 25.4598238732734 26.6343972212498
"103" "ENSG00000006634" "DBF4" 60.2071798988591 61.2162519277004 60.2346114628607 62.0633911658603 62.7571460213026 65.6126239169795 62.0246272889927 61.9794546186101 57.5621002632383
"104" "ENSG00000006638" "TBXA2R" 1.32427418473531 1.34781393711688 1.40690501833285 1.34191116034293 1.57502911541622 1.54006601753761 1.853188790265 1.18763026814103 1.74912459363431
"105" "ENSG00000006652" "IFRD1" 112.586953455801 109.464348136114 106.948627241065 111.79797354607 122.563885389783 121.229347644658 117.803321988574 120.618699108073 122.995261197831
"106" "ENSG00000006695" "COX10" 16.2460065163064 16.046271332432 14.9275007029892 15.0126311063365 16.2826953621902 17.7834038251512 16.4270314988922 16.404143078698 17.7297629263842
"107" "ENSG00000006704" "GTF2IRD1" 18.0668835203175 17.8676415177251 16.5490183512373 16.9416283993294 18.855982367659 16.9697840423012 18.94370763382 18.7794036149801 20.6714724702237
"108" "ENSG00000006712" "PAF1" 72.4567161076608 72.363037461694 68.4852747907109 69.4439025477464 69.3234645869815 68.9542765965423 69.0484415928366 68.7341017686622 68.4543761417792
"109" "ENSG00000006715" "VPS41" 80.0003494099923 78.3189179676024 80.6228113048028 71.0374220506536 65.2416989921 62.6196654300668 63.4431174741338 63.7609000208216 61.77590042063
"110" "ENSG00000006744" "ELAC2" 101.236031872355 99.6471628373844 97.7441300024806 100.894945368284 109.275963697751 110.071133479858 107.050251230246 107.851673725557 108.763747458715
"111" "ENSG00000006756" "ARSD" 9.19897603325066 9.61683457834746 9.37141817296288 11.9094615480435 7.98606312042027 7.235404497488 8.37366786712332 8.7587732275401 6.83748704784322
"112" "ENSG00000006831" "ADIPOR2" 352.517058425881 351.961574606035 342.736369974543 346.800165501125 323.923593567713 331.085135921198 326.916229927118 318.06223118652 320.32831762512
"113" "ENSG00000007047" "MARK4" 12.4150704818936 13.0956516322572 13.0675245770577 12.0772004430863 12.8664350273438 11.1582141648008 10.6615552625122 10.4659917379928 13.1184344522573
"114" "ENSG00000007080" "CCDC124" 8.08753162820495 7.41297665414283 9.03757630420594 10.5675503877005 9.64982627050782 9.00793331012562 10.9589806239128 13.212386733069 13.2774457789514
"115" "ENSG00000007168" "PAFAH1B1" 461.509553380257 473.793026300289 462.919442727044 469.585036672502 421.331380128173 449.030946585068 437.489827746263 412.924198854285 437.837688052007
"116" "ENSG00000007202" "KIAA0100" 182.276882427496 176.290420234517 169.639361024066 163.964769904401 175.715572157914 175.625641698062 172.9642870914 178.292994004672 172.129761146286
"117" "ENSG00000007341" "ST7L" 27.0293820205797 25.0256263459269 26.3973534795672 24.0705314386512 24.8455297079742 24.9897504732517 26.1963106772027 27.2412692754849 24.2492273208393
"118" "ENSG00000007376" "RPUSD1" 4.6349596465736 3.95237330208598 5.91377024655164 5.19990574632884 6.32229997033271 5.55004923301288 6.08578047173444 7.94227741819315 7.31452102792531
"119" "ENSG00000007384" "RHBDF1" 9.12803277335413 7.50404516340749 9.13295969527935 9.30950867487904 9.893844865854 10.1993051350132 10.29549327925 13.212386733069 12.9594231255633
"120" "ENSG00000007392" "LUC7L" 26.8874955007866 25.2806181718679 21.5804922303598 21.3867091179654 25.6219525113484 27.2272048760894 28.8045023079461 24.9402356309617 29.8941294184773
"121" "ENSG00000007520" "TSR3" 10.215829425101 9.74433049131797 9.60987665064642 9.56111701744334 12.4671318713228 12.2042967427508 12.560501800685 11.3567144390986 13.3569514422984
"122" "ENSG00000007541" "PIGQ" 7.04703048305578 7.23083963561352 9.20449723858441 7.29664193436466 10.0713129351967 10.6642307252132 10.2039777834344 12.0989833566868 11.8463438387051
"123" "ENSG00000007545" "CRAMP1" 16.316949776203 14.734884799021 14.9990382462943 13.6707199459936 15.9721262408405 14.8485610370135 15.1686934314283 17.8144540221155 15.1060760359327
"124" "ENSG00000007866" "TEAD3" 8.70237321397492 8.03224251714248 8.56065934883887 8.05146696205755 8.93995399313713 6.88671030483797 7.66442277455277 9.50104214512825 6.67847572114919
"125" "ENSG00000007923" "DNAJC11" 100.739429053079 99.4650258188551 96.3372249841477 96.1982563070835 108.188971773027 111.78554659372 107.256161095831 107.554766158522 112.341502309331
"126" "ENSG00000007944" "MYLIP" 8.30036140789456 10.3635963543176 10.6352481046856 12.5804171282149 9.40580767516165 8.7464126656381 8.71685097643165 9.42681525336944 8.90463429486559
"127" "ENSG00000007968" "E2F2" 25.1375617566721 23.3317520736043 22.0335633379585 23.7350536485655 27.8181198694639 29.174080785052 28.9417755516694 26.9443617084496 29.1785784483542
"128" "ENSG00000008018" "PSMB1" 385.221901238183 391.70387204913 375.691331590408 372.29647754764 398.482366200304 391.932272538627 385.165843013719 383.827257284829 385.443455906325
"129" "ENSG00000008056" "SYN1" 1.60804722432145 1.4206687445286 1.04921730180755 1.34191116034293 1.19790946806304 0.87173548162506 0.915154958155554 0.890722701105773 1.35159627689924
"130" "ENSG00000008083" "JARID2" 13.5028671336404 13.0774379304043 13.3298289025095 13.2513727083864 12.9551690620151 11.8846603994883 13.0409581537166 13.8804287588983 11.7668381753581
"131" "ENSG00000008086" "CDKL5" 2.05735453699951 2.22207162605756 2.71842664559229 2.18060563555725 2.24053437545124 1.91781805957513 1.55576342886444 2.30103364452325 2.70319255379848
"132" "ENSG00000008130" "NADK" 33.1068546183829 33.9685539557159 34.1949456998188 32.4574761907945 44.788504000357 42.2501130094279 40.4498491504755 43.9423199212182 47.2263640281264
"133" "ENSG00000008256" "CYTH3" 38.0965305644391 34.5149650113039 36.5556846288858 36.9864263569519 31.3009307303139 32.0217500250272 33.7463390819861 32.9567399409136 33.630895595787
"134" "ENSG00000008277" "ADAM22" 4.77684616636667 5.44589685402631 5.81838685547823 3.85799458598591 6.74378663502156 7.03199955177548 5.58244524474888 5.71547066542871 5.24737378090294
"135" "ENSG00000008282" "SYPL1" 188.283411765403 185.1969204406 206.767345999392 211.602616096575 182.991763000963 204.799722483114 203.988040172873 183.191968860754 204.170543475132
"136" "ENSG00000008283" "CYB561" 33.5325141777621 32.7664496334225 30.5942226867974 28.5994816048086 34.8724756258352 33.3002953980773 34.9360405275883 33.2536475079489 33.8694125858281
"137" "ENSG00000008294" "SPAG9" 194.218997843413 198.420067985828 191.172161558889 192.396512614167 171.766907615039 169.755956121787 174.565808268172 179.406397381055 168.55200629567
"138" "ENSG00000008300" "CELSR3" 16.9790868685706 13.2049338433748 15.4044176583563 15.0965005538579 13.9534269520676 14.6160982419135 14.0933863555955 17.1464119962861 15.4240986893208
"139" "ENSG00000008311" "AASS" 28.6610769982 30.3258135851298 27.4465707813748 24.6576175713013 22.6271788411908 23.0428745642891 20.2478034491916 22.6392019864384 23.0566423706341
"140" "ENSG00000008324" "SS18L2" 13.7866401732266 13.3688571600512 12.0183072752501 13.5029810509507 14.042160986739 13.8605941578385 12.5833806746389 14.8453783517629 14.3110194024626
"141" "ENSG00000008382" "MPND" 1.20603541824109 1.07460840932292 0.858450519660722 1.25804171282149 1.48629508074488 1.80158666202512 1.39561131118722 1.70721851045273 1.59011326694028
"142" "ENSG00000008405" "CRY1" 47.7448139103678 46.8092137620321 48.2163041876106 48.057193429781 45.0103390870353 47.2480631040783 45.1171394370688 43.6454123541829 45.9542734145742
"143" "ENSG00000008441" "NFIX" 69.4061559321098 66.8807132039619 67.6983618143553 66.5923413320177 78.4630701581291 77.1485901238178 75.1799798124788 78.3093708055492 82.2088559008127
"144" "ENSG00000008513" "ST3GAL1" 22.3471268674084 21.9292970309287 23.4881600518281 22.0576646981368 25.4666679506735 25.7452545573268 25.6700965762633 23.5299246875442 23.9312046674513
"145" "ENSG00000008517" "IL32" 107.88105054933 108.080106795291 104.158663052168 104.16585382162 105.793152836901 98.9710350138318 100.552651027342 102.210429951887 112.023479655943
"146" "ENSG00000008710" "PKD1" 12.8643777945716 9.27077424314177 11.9944614274818 10.3998114926577 11.224855385924 11.4487926586758 10.2726144052961 15.8845548363863 10.8922758785409
"147" "ENSG00000008838" "MED24" 41.5254547927716 39.2687411949188 41.1817790959463 40.3412042578092 44.3226503183325 41.9304766661654 43.5384971342505 48.9155216690587 41.5019562671414
"148" "ENSG00000008853" "RHOBTB2" 16.1041199965134 15.791279506491 17.6697731963499 19.960928510101 16.3270623795259 14.8485610370135 15.7635441542294 16.5525968622156 17.8887742530782
"149" "ENSG00000008869" "HEATR5B" 70.895964389937 69.0663574263136 66.3629943393275 64.327866248939 65.641002148121 63.2008224178169 63.7634217094882 64.8743033972038 56.5285266397271
"150" "ENSG00000008952" "SEC62" 223.849632726866 233.426802947161 245.135315058673 235.086061402576 208.702449546983 227.290497909041 223.709629521125 207.464162465886 218.87909119433
"151" "ENSG00000008988" "RPS20" 620.658933081483 615.532054119796 573.134951112374 577.608885080108 628.525351085743 620.559431519493 594.919359422972 615.489386464089 606.548705674371
"152" "ENSG00000009307" "CSDE1" 1169.85435569386 1183.580987509 1163.4866043135 1150.10173386141 1133.26672380497 1139.85225792354 1112.2106995204 1089.42809034412 1112.52274721477
"153" "ENSG00000009335" "UBE3C" 243.879279770987 242.205807240274 250.452939111016 240.118228253862 250.296528299172 244.144050553792 246.26819923966 243.167297401876 249.409265919584
